id,cid,usn,ease,ivl,lastIvl,factor,time,type
1659631979483,1338405665638,416,3,357,137,2500,2897,1
1659631984040,1338405665649,416,1,-600,50,1300,4555,1
1659631988185,1514911354419,416,3,20,14,1450,4144,1
1659631991513,1550589484782,416,3,14,5,2150,3328,1
1659631997703,1514911354496,416,1,-60,-600,2500,6189,0
1659632002958,1550589484744,416,3,9,4,1450,5254,1
1659632011852,1644581604005,416,1,-600,5,1700,8892,1
1659632015111,1517239698387,416,2,-600,-60,2500,3256,0
1659632162581,1514911354496,416,3,3,-60,2500,25309,0
1659632195242,1513931595189,416,2,8,7,1300,32660,1
1659632198498,1514911354466,416,3,16,7,1900,3229,1
1659632201391,1644581604008,416,1,-600,4,1900,2892,1
1659632204729,1644581604905,416,3,14,5,2300,3337,1
1659632207942,1644581609164,416,3,7,6,1300,3212,1
1659632211165,1550589484798,416,2,-600,-60,2500,3221,0
1659632251204,1644581604901,416,3,24,10,2100,40037,1
1659632256968,1514911354495,416,1,-600,2,2300,5763,1
1659632259391,1338405665554,416,3,39,22,1750,2421,1
1659632262702,1550589484795,416,3,18,6,2500,3310,1
1659632265749,1644581604907,416,1,1,2,1300,3046,1
1659632271594,1514911354422,416,3,97,53,1750,5843,1
1659632278715,1644581604271,416,1,-600,9,1550,7120,1
1659632280988,1338405665678,416,3,41,23,1700,2272,1
1659632284436,1338405665449,416,3,5,4,1300,3446,1
1659632313190,1513931595191,416,1,-600,7,1300,28752,1
1659632315594,1338405665557,416,3,11,7,1300,2403,1
1659632319491,1517239698355,416,2,7,5,1300,3896,1
1659632322760,1644581604007,416,1,-600,3,1900,3267,1
1659632325511,1517239698351,416,3,83,31,2500,2750,1
1659632329888,1517239698375,416,1,-600,1,1300,4376,1
1659632644290,1644581606611,416,1,-600,3,1900,120000,1
1659632646734,1644581604912,416,1,-600,-600,1700,2416,2
1659632654890,1513931595239,416,2,1,-600,2000,8155,2
1659632658599,1644581604282,416,2,1,-600,1350,3707,2
1659632661345,1644581604286,416,2,1,-600,2300,2746,2
1659632663666,1338405665588,416,2,1,-600,1550,2320,2
1659632668563,1644581604278,416,2,1,-600,2100,4895,2
1659632671306,1338405665649,416,1,-600,-600,1300,2742,2
1659632677119,1514911354471,416,1,-600,-600,1600,5812,2
1659632679819,1644581603974,416,2,1,-600,1550,2699,2
1659632682640,1644581604005,416,2,1,-600,1700,2820,2
1659632685738,1644581603972,416,2,1,-600,1900,3096,2
1659632721059,1517239698387,416,1,-60,-600,2500,35320,0
1659632723420,1513931595188,416,3,13,8,1300,2361,1
1659632725406,1644581604247,416,3,10,3,2100,1985,1
1659632727682,1644581604915,416,3,12,3,2500,2273,1
1659632730056,1644581606580,416,2,64,53,1600,2373,1
1659632732300,1644581609163,416,3,17,8,1550,2243,1
1659632735373,1514911354461,416,2,22,19,2350,3072,1
1659632738185,1338405665599,416,3,27,13,2100,2811,1
1659632741106,1644581604011,416,1,-600,3,2300,2920,1
1659632742796,1513931595222,416,3,16,6,2100,1689,1
1659632791093,1644581606614,416,1,-600,3,2300,48296,1
1659632794305,1517239698387,416,3,3,-60,2500,3210,0
1659632797440,1644581606608,416,1,-600,7,1900,3135,1
1659632800070,1338405665430,416,3,636,213,2950,2629,1
1659632803367,1644581606610,416,1,-600,3,1900,3296,1
1659632807331,1644581604008,416,1,-600,-600,1900,3963,2
1659632809552,1644581604889,416,3,50,24,1900,2220,1
1659632855940,1644581604903,416,3,22,11,1950,46387,1
1659632858321,1513931595245,416,3,15,6,2500,2380,1
1659632860565,1514911354495,416,1,-600,-600,2300,2243,2
1659632864465,1517239698322,416,1,-600,6,1300,3899,1
1659632867684,1550589484798,416,1,-60,-600,2500,3218,0
1659632871340,1644581604284,416,3,10,4,2300,3655,1
1659632874588,1338405665683,416,3,360,130,2650,3247,1
1659632877926,1644581606613,416,3,13,5,2500,3337,1
1659632880500,1644581604012,416,2,-600,-60,0,2573,0
1659632888836,1644581604271,416,2,1,-600,1550,8334,2
1659632909160,1338405665706,416,3,34,23,1300,20323,1
1659632911577,1513931595229,416,1,-600,18,2150,2416,1
1659632915204,1644581604010,416,1,-600,5,2300,3626,1
1659632918251,1513931595191,416,2,1,-600,1300,3045,2
1659632921023,1338405665463,416,1,-600,101,1850,2771,1
1659632926093,1644581606581,416,1,-600,3,1650,5069,1
1659632930786,1644581604007,416,1,-600,-600,1900,4692,2
1659632934210,1517239698375,416,1,-600,-600,1300,3422,2
1659632937983,1513931595208,416,1,-600,6,1800,3772,1
1659632941122,1550589484798,416,3,5,-60,2500,3138,0
1659632983448,1513931595227,416,3,26,16,1750,42324,1
1659632989148,1513931595247,416,1,-600,5,2300,5653,1
1659632995052,1513931595181,416,3,21,16,1350,5903,1
1659632997640,1517239698296,416,3,44,22,1950,2586,1
1659633003175,1644581606566,416,1,-600,98,2150,5534,1
1659633007198,1517239698377,416,3,15,7,2300,4022,1
1659633011390,1514911354437,416,1,-600,37,2150,4191,1
1659633014421,1644581606600,416,3,55,23,2500,3030,1
1659633018634,1338405665708,416,1,-600,56,1500,4212,1
1659633043246,1517239698348,416,3,58,26,2050,24611,1
1659633046930,1644581604275,416,3,5,4,1350,3683,1
1659633051328,1514911354491,416,1,-600,4,2100,4397,1
1659633056087,1338405665627,416,3,12,9,1300,4757,1
1659633059538,1514911354439,416,3,74,33,2300,3450,1
1659633062599,1644581606607,416,1,-600,12,2250,3060,1
1659633066961,1514911354488,416,3,26,9,2500,4362,1
1659633072194,1338405665729,416,1,-600,18,1300,5231,1
1659633075456,1514911354472,416,3,31,13,2500,3261,1
1659633080463,1513931595246,416,1,-600,5,2300,5006,1
1659633083438,1644581604254,416,3,28,21,1550,2974,1
1659633087863,1550589484797,416,1,-600,5,2300,4424,1
1659633090868,1514911354441,416,3,53,24,2350,3004,1
1659633134654,1550589484781,416,3,19,10,2000,43784,1
1659633139442,1644581603969,416,1,-600,101,2450,4787,1
1659633142177,1550589484718,416,3,229,93,2500,2735,1
1659633145124,1644581606587,416,3,19,9,1900,2946,1
1659633147673,1338405665561,416,3,393,151,2500,2547,1
1659633151484,1513931595230,416,3,49,21,2350,3810,1
1659633154010,1517239698292,416,4,12,6,1850,2525,1
1659633156151,1644581604904,416,3,42,17,2500,2140,1
1659633159010,1517239698359,416,3,63,25,2500,2858,1
1659633165243,1550589484769,416,2,11,9,1300,6231,1
1659633182612,1644581606589,416,1,-600,26,1900,17369,1
1659633192023,1644581604004,416,1,-600,8,2000,9410,1
1659633195482,1517239698329,416,2,59,48,1800,3457,1
1659633198214,1550589484779,416,2,17,13,2000,2731,1
1659633204044,1550589484775,416,3,54,22,2500,2398,1
1659633208137,1644581604287,416,1,-600,5,2300,4091,1
1659633209722,1644581604006,416,3,25,10,2500,1584,1
1659633211343,1550589484638,416,3,11,9,1300,1620,1
1659633214349,1644581606603,416,3,23,9,2300,3005,1
1659633219011,1644581604255,416,1,-600,21,1600,4660,1
1659633231813,1644581604003,416,3,8,4,1900,12801,1
1659633235955,1644581604909,416,2,14,11,2200,4140,1
1659633239249,1644581604009,416,3,16,5,2500,3293,1
1659633242449,1644581604902,416,3,42,18,2300,3198,1
1659633269635,1644581606612,416,1,-600,5,2300,27185,1
1659633272354,1644581606611,416,2,1,-600,1900,2718,2
1659633273930,1644581603993,416,3,23,13,1750,1575,1
1659633275521,1644581606591,416,3,79,33,2450,1590,1
1659633277921,1513931595182,416,3,25,17,1400,2399,1
1659633282330,1644581606595,416,1,-600,9,1300,4408,1
1659633287645,1517239698310,416,2,66,52,1550,5314,1
1659633290909,1644581604273,416,1,-600,9,2100,3229,1
1659633308583,1513931595185,416,1,-600,5,1300,17672,1
1659633311261,1644581604912,416,1,-600,-600,1700,2677,2
1659633313486,1644581604913,416,2,8,6,2200,2224,1
1659633316378,1644581606604,416,1,-600,5,1550,2891,1
1659633319215,1644581603997,416,3,14,8,1900,2836,1
1659633323897,1644581604011,416,2,1,-600,2300,4680,2
1659633327943,1514911354471,416,2,1,-600,1600,4045,2
1659633330754,1644581606614,416,2,1,-600,2300,2810,2
1659633333826,1644581606608,416,2,1,-600,1900,3071,2
1659633337667,1644581606610,416,2,1,-600,1900,3841,2
1659633349025,1338405665649,416,1,-600,-600,1300,11357,2
1659633352482,1517239698322,416,1,-600,-600,1300,3456,2
1659633354822,1513931595229,416,2,1,-600,2150,2339,2
1659633357163,1644581604010,416,1,-600,-600,2300,2340,2
1659633361470,1644581604008,416,2,1,-600,1900,4306,2
1659633364171,1338405665463,416,2,1,-600,1850,2699,2
1659633366312,1514911354495,416,2,1,-600,2300,2141,2
1659633368956,1644581606581,416,1,-600,-600,1650,2643,2
1659633371625,1644581604012,416,2,1,-600,2500,2668,0
1659633451365,1513931595208,416,2,1,-600,1800,27374,2
1659633454729,1513931595247,416,2,1,-600,2300,3362,2
1659633459724,1644581606566,416,2,1,-600,2150,4994,2
1659633464946,1517239698375,416,1,-600,-600,1300,5221,2
1659633468867,1514911354437,416,2,1,-600,2150,3919,2
1659633472233,1338405665708,416,1,-600,-600,1500,3365,2
1659633476580,1644581604007,416,1,-600,-600,1900,4346,2
1659633484419,1514911354491,416,1,-600,-600,2100,7837,2
1659633487346,1644581606607,416,2,1,-600,2250,2926,2
1659633489334,1338405665729,416,2,1,-600,1300,1987,2
1659633494670,1513931595246,416,1,-600,-600,2300,5334,2
1659633496639,1550589484797,416,2,1,-600,2300,1968,2
1659633499620,1644581603969,416,2,1,-600,2450,2981,2
1659633503295,1644581606589,416,2,1,-600,1900,3674,2
1659633550454,1644581604004,416,2,1,-600,2000,47158,2
1659633553367,1644581604287,416,2,1,-600,2300,2912,2
1659633556048,1644581604255,416,2,1,-600,1600,2680,2
1659633559936,1644581606612,416,1,-600,-600,2300,3885,2
1659633563558,1644581606595,416,2,1,-600,1300,3620,2
1659633567300,1644581604273,416,1,-600,-600,2100,3741,2
1659633595691,1513931595185,416,2,1,-600,1300,28391,2
1659633598581,1644581606604,416,1,-600,-600,1550,2852,2
1659633611524,1338405665649,416,2,1,-600,1300,12942,2
1659633614170,1517239698322,416,2,1,-600,1300,2645,2
1659633617433,1644581604010,416,2,1,-600,2300,3262,2
1659633620392,1644581606581,416,2,1,-600,1650,2959,2
1659633623219,1644581604912,416,1,-600,-600,1700,2825,2
1659633628579,1517239698375,416,1,-600,-600,1300,5360,2
1659633630987,1338405665708,416,2,1,-600,1500,2407,2
1659633633396,1644581604007,416,1,-600,-600,1900,2408,2
1659633637582,1514911354491,416,2,1,-600,2100,4185,2
1659633673085,1513931595246,416,2,1,-600,2300,35502,2
1659633676072,1644581606612,416,1,-600,-600,2300,2986,2
1659633704903,1644581604273,416,1,-600,-600,2100,28830,2
1659633707452,1644581606604,416,2,1,-600,1550,2548,2
1659633710334,1644581604912,416,1,-600,-600,1700,2880,2
1659633714562,1517239698375,416,2,1,-600,1300,4228,2
1659633717472,1644581604007,416,2,1,-600,1900,2908,2
1659633720586,1644581606612,416,1,-600,-600,2300,3113,2
1659633724460,1644581604273,416,1,-600,-600,2100,3873,2
1659633728545,1644581604912,416,1,-600,-600,1700,4084,2
1659633730593,1644581606612,416,2,1,-600,2300,2047,2
1659633732912,1644581604273,416,2,1,-600,2100,2317,2
1659633735483,1644581604912,416,2,1,-600,1700,2570,2
1659633748709,1624919199138,416,3,66,28,2400,2854,1
1659633772419,1620388196731,416,3,19,12,1300,7645,1
1659633779960,1618816520483,416,3,71,58,1300,7540,1
1659633839720,1619433953044,416,2,21,15,1500,52561,1
1659633847121,1655675917920,416,2,14,13,1900,7400,1
1659633864731,1657044754606,416,3,28,8,2300,8008,1
1659633874331,1615905490731,416,3,16,11,1300,9599,1
1659633896292,1657045914833,416,3,33,12,2500,21960,1
1659633900283,1657046717589,416,3,38,14,2500,3947,1
1659633906097,1657046723532,416,3,33,12,2500,5813,1
1659634016089,1616157447679,416,3,13,6,1600,1179,1
1659634027339,1657045728953,416,2,9,7,1800,11248,1
1659634038574,1657045414963,416,3,11,3,2300,11234,1
1659634056482,1657045941768,416,3,9,4,1900,17906,1
1659634064473,1657044888734,416,3,30,11,2200,7990,1
1659634072863,1657046782762,416,2,10,8,2350,8389,1
1659634080520,1657048240334,416,3,30,12,2500,7656,1
1659634156322,1657045343963,416,3,41,17,2650,75801,1
1659634165087,1658610297176,416,3,9,2,2300,8764,1
1659634178299,1657044873365,416,3,8,5,1800,13211,1
1659634212626,1657045128961,416,3,28,13,2300,34326,1
1659634332891,1657045719213,416,3,34,13,2500,120000,1
1659634349935,1657045414965,416,3,39,14,2500,17041,1
1659634409027,1657045941769,416,3,32,13,2500,59090,1
1659634477725,1611524781441,416,3,10,3,1750,4810,1
1659634482106,1644874322317,416,3,5,2,1300,4380,1
1659634486984,1644874360060,416,3,14,11,1500,4877,1
1659634493464,1611524198150,416,2,396,332,2350,6478,1
1659634595263,1623516951385,416,1,-600,17,1450,101797,1
1659634606887,1623516835396,416,3,65,48,1300,11584,1
1659634641862,1623517298823,416,1,-600,10,1400,34974,1
1659634649251,1642323726535,416,2,10,7,1300,7388,1
1659634652942,1623516951385,416,2,1,-600,1450,3690,2
1659634666240,1623517298823,416,2,1,-600,1400,13297,2
1659707593018,1623689276573,418,1,-600,10,1900,7137,1
1659707596372,1623689276594,418,3,2,1,1950,3329,1
1659707617376,1623689276609,418,1,-600,3,2300,20990,1
1659707621915,1623689222847,418,3,42,19,2350,4524,1
1659707624538,1623689276561,418,4,62,20,2650,2610,1
1659707626575,1623689222750,418,4,413,130,2650,2022,1
1659707629833,1623689276355,418,3,2,1,1950,3246,1
1659707633473,1623689276612,418,2,-600,-60,0,3626,0
1659707636563,1623689276558,418,4,70,21,2650,3076,1
1659707640188,1623689276539,418,1,-600,7,1900,3611,1
1659707642340,1623689276530,418,3,73,31,2500,2141,1
1659707644846,1623689222894,418,3,25,10,2500,2492,1
1659707648570,1623689276193,418,3,226,92,2350,3711,1
1659707651476,1623689222864,418,1,-600,12,1600,2889,1
1659707654432,1623689222914,418,3,3,-60,2500,2943,0
1659707657105,1623689276596,418,3,22,9,2500,2659,1
1659707659561,1623689222801,418,3,53,35,1450,2443,1
1659707662234,1623689276562,418,3,4,1,1900,2660,1
1659707668453,1623689276433,418,1,-600,1,2100,6201,1
1659707671973,1623689222840,418,3,24,14,1700,3504,1
1659707676619,1623689222890,418,3,26,12,2500,4632,1
1659707679255,1623689276613,418,3,3,-60,2500,2617,0
1659707681075,1623689222844,418,4,76,24,2500,1805,1
1659707684450,1623689222909,418,4,4,1,2450,3359,1
1659707693137,1623689276445,418,3,33,15,2250,8668,1
1659707695192,1623689222738,418,3,330,126,2500,2039,1
1659707698079,1623689276426,418,4,105,37,2350,2869,1
1659707700388,1623689222462,418,3,2,1,2250,2296,1
1659707704045,1623689222915,418,2,-600,-60,0,3644,0
1659707707319,1623689276573,418,2,1,-600,1900,3259,2
1659707737191,1623689276609,418,2,1,-600,2300,22016,2
1659707739847,1623689276539,418,2,1,-600,1900,2641,2
1659707751390,1623689222864,418,1,-600,-600,1600,11531,2
1659707757542,1623689276612,418,1,-60,-600,0,6136,0
1659707760215,1623689276433,418,2,1,-600,2100,2657,2
1659707787687,1623689276612,418,3,5,-60,2500,27456,0
1659707790375,1623689222915,418,3,4,-600,2500,2675,0
1659707793762,1623689222864,418,2,1,-600,1600,3371,2
1659707959970,1599743800135,418,1,-600,1,1900,3544,1
1659707964453,1599743800238,418,4,5,1,1950,4462,1
1659707983312,1599743800095,418,4,210,72,2400,10516,1
1659707985668,1599743800134,418,3,2,1,1750,2342,1
1659707988458,1599601956457,418,3,5,-60,2500,2777,0
1659707996205,1599743800382,418,1,-600,1,2100,7734,1
1659707998377,1599601956443,418,3,19,9,2500,2158,1
1659708000683,1599743800364,418,4,28,9,2450,2293,1
1659708003772,1599601956445,418,3,17,7,2500,3077,1
1659708006195,1599743800333,418,4,23,9,2250,2410,1
1659708008635,1599743800395,418,3,3,-60,2500,2428,0
1659708012845,1599601956398,418,4,74,24,2650,4197,1
1659708016499,1599601956220,418,3,23,19,1450,3641,1
1659708019173,1599743799950,418,3,17,15,1300,2661,1
1659708021863,1599743800042,418,3,276,105,2650,2673,1
1659708024436,1599743799987,418,3,2,1,2150,2559,1
1659708028757,1599601956458,418,3,3,-60,2500,4307,0
1659708034292,1599743800233,418,1,-600,1,1300,5518,1
1659708037529,1599743800367,418,4,45,14,2650,3220,1
1659708039500,1599601956453,418,3,5,3,2500,1958,1
1659708041704,1599601956433,418,3,29,12,2500,2192,1
1659708044393,1599743800049,418,2,3,1,1300,2673,1
1659708047434,1599743800396,418,3,4,-60,2500,3026,0
1659708051473,1599743800100,418,3,4,1,1650,4024,1
1659708054547,1599743800272,418,3,2,1,1500,3061,1
1659708057188,1599743800249,418,3,197,72,2650,2628,1
1659708060844,1599743800135,418,2,1,-600,1900,3627,2
1659708062849,1599743800382,418,2,1,-600,2100,1993,2
1659708064634,1599743800233,418,2,1,-600,1300,1770,2
1659708081642,1338405665550,418,4,4,1,2350,2965,1
1659708083864,1338405665588,418,4,3,1,1700,2211,1
1659708087768,1514911354486,418,4,23,9,2450,3892,1
1659708090745,1513931595185,418,4,4,1,1450,2967,1
1659708172367,1644581604288,418,3,4,-60,2500,2980,0
1659708178478,1338405665615,418,2,10,9,1550,6097,1
1659708182924,1517239698322,418,3,3,1,1300,4430,1
1659708188689,1644581604916,418,2,-600,-60,0,5752,0
1659708196340,1513931595208,418,3,3,1,1800,7638,1
1659708198896,1561980605134,418,3,108,54,2100,2542,1
1659708200984,1338405665729,418,3,4,1,1300,2073,1
1659708259596,1517239698358,418,2,2,1,1350,49629,1
1659708261571,1338405665525,418,4,53,18,2450,1962,1
1659708268386,1550589484792,418,2,8,7,2050,6802,1
1659708271627,1644581604271,418,3,3,1,1550,3225,1
1659708295060,1644581604005,418,2,3,1,1550,23422,1
1659708299791,1644581604004,418,1,-600,1,1800,4719,1
1659708322004,1644581604011,418,3,4,1,2300,22201,1
1659708337869,1338405665708,418,1,-600,1,1300,15851,1
1659708340880,1644581603974,418,1,-600,1,1350,2994,1
1659708349200,1644581604010,418,1,-600,1,2100,8307,1
1659708351638,1513931595191,418,4,5,1,1450,2427,1
1659708355556,1550589484796,418,1,-600,1,2100,3902,1
1659708357451,1644581603969,418,4,3,1,2600,1877,1
1659708359606,1338405665750,418,3,92,35,2600,2140,1
1659708362612,1513931595229,418,3,4,1,2150,2995,1
1659708369345,1514911354471,418,3,3,1,1600,6721,1
1659708372618,1644581604000,418,3,20,9,2100,3261,1
1659710299263,1514911354491,418,3,4,1,2100,19686,1
1659710302598,1644581604004,418,1,-600,-600,1800,3314,2
1659710308594,1644581604916,418,2,1,-600,2500,2141,0
1659710311968,1338405665708,418,2,1,-600,1300,3363,2
1659710314021,1644581603974,418,2,1,-600,1350,2041,2
1659710316576,1644581604010,418,2,1,-600,2100,2544,2
1659710324959,1550589484796,418,2,1,-600,2100,8372,2
1659710340393,1644581606581,418,3,3,1,1650,15421,1
1659710342837,1644581606566,418,4,4,1,2300,2428,1
1659710345252,1514911354495,418,3,3,1,2300,2402,1
1659710348343,1644581604255,418,3,4,1,1600,3079,1
1659710350280,1644581604001,418,3,21,10,2300,1924,1
1659710352856,1644581604912,418,1,-600,1,1500,2563,1
1659710357258,1514911354437,418,3,2,1,2150,4389,1
1659710360416,1644581604282,418,2,3,1,1300,3148,1
1659710363372,1644581606608,418,3,4,1,1900,2943,1
1659710366161,1513931595247,418,3,2,1,2300,2775,1
1659710369132,1644581604286,418,4,4,1,2450,2958,1
1659710372206,1644581604012,418,4,3,1,2650,3062,1
1659710375717,1644581606589,418,3,3,1,1900,3498,1
1659710382750,1513931595240,418,1,-600,10,1800,7021,1
1659710384920,1338405665505,418,3,379,126,2900,2156,1
1659710395243,1644581609314,418,1,-600,37,1350,10310,1
1659710407858,1644581604007,418,1,-600,1,1700,12603,1
1659710410723,1644581603972,418,3,4,1,1900,2847,1
1659710412963,1644581606601,418,1,-600,21,2300,2226,1
1659710416101,1550589484797,418,3,3,1,2300,3126,1
1659710422079,1644581604273,418,2,2,1,1950,5966,1
1659710425236,1644581606612,418,1,-600,1,2100,3145,1
1659710429529,1644581606615,418,2,-600,-60,0,4279,0
1659710433205,1644581604894,418,4,4,1,1650,3662,1
1659710438003,1513931595246,418,1,-600,1,2100,4782,1
1659710440788,1644581604900,418,3,66,25,2500,2773,1
1659710444078,1644581606607,418,3,2,1,2250,3271,1
1659710449139,1513931595239,418,2,3,1,1850,5049,1
1659710465545,1644581604278,418,4,3,1,2250,2779,1
1659710467934,1644581604287,418,3,4,1,2300,2378,1
1659710470923,1550589484670,418,3,15,10,1300,2977,1
1659710473583,1644581604008,418,1,-600,1,1700,2645,1
1659710506258,1644581606614,418,3,3,1,2300,32664,1
1659710536418,1513931595213,418,3,126,57,2150,30147,1
1659710539825,1644581606610,418,3,3,1,1900,3394,1
1659710542996,1514911354376,418,1,1,1,1300,3159,1
1659710546420,1644581606604,418,3,3,1,1550,3413,1
1659710556373,1338405665649,418,3,2,1,1300,9941,1
1659710567064,1338405665463,418,1,-600,1,1650,10678,1
1659710570705,1517239698338,418,3,4,1,1600,3629,1
1659710574262,1517239698375,418,3,2,1,1300,3542,1
1659710582501,1517239698372,418,3,2,1,1300,8227,1
1659710586727,1644581604281,418,3,16,9,2100,4212,1
1659710590671,1644581606611,418,3,4,1,1900,3928,1
1659870799502,1623689276573,420,4,5,1,2050,3928,1
1659870802039,1623689276585,420,4,46,14,2650,2510,1
1659870806233,1623689222864,420,2,3,1,1450,4180,1
1659870811978,1623689276586,420,4,48,14,2650,5726,1
1659870817591,1623689222490,420,3,47,39,1300,5599,1
1659870821919,1623689276393,420,4,5,2,1450,4313,1
1659870824725,1623689222548,420,4,330,118,2350,2790,1
1659870860712,1623689276609,420,1,-600,1,2100,35973,1
1659870865450,1623689222834,420,3,76,29,2500,4725,1
1659870871346,1623689222824,420,3,52,41,1300,5880,1
1659870873901,1623689276382,420,3,180,74,2500,2539,1
1659870881101,1623689222893,420,3,26,12,2500,7185,1
1659870883873,1623689276545,420,2,4,3,1350,2752,1
1659870886645,1623689276439,420,4,6,3,2450,2758,1
1659870889801,1623689276614,420,3,5,-60,2500,3137,0
1659870897726,1623689222597,420,1,-600,5,1500,7910,1
1659870900540,1623689276223,420,4,371,106,2800,2799,1
1659870902543,1623689222906,420,4,9,2,2450,1986,1
1659870907821,1623689222886,420,3,29,12,2500,5263,1
1659870910896,1623689222883,420,3,24,11,2300,3060,1
1659870923572,1623689222653,420,2,141,124,2000,12662,1
1659870931924,1623689222887,420,3,34,14,2500,8334,1
1659870944115,1623689276374,420,3,5,3,1600,12178,1
1659871109898,1623689222770,420,3,325,125,2500,25372,1
1659871113402,1623689276322,420,4,127,42,2450,3479,1
1659871116040,1623689276380,420,3,187,73,2500,2612,1
1659871119035,1623689276422,420,1,-600,44,2050,2978,1
1659871124829,1623689276537,420,3,5,3,2300,5781,1
1659871130389,1623689222916,420,2,-600,-60,0,5540,0
1659871133582,1623689276536,420,3,74,29,2500,3174,1
1659871136539,1623689222874,420,3,45,17,2500,2942,1
1659871139795,1623689222462,420,3,4,2,2250,3243,1
1659871142368,1623689276147,420,3,7,5,1950,2559,1
1659871158927,1623689276501,420,3,10,9,1300,16545,1
1659871163288,1623689276529,420,3,80,33,2500,4337,1
1659871165508,1623689276292,420,4,300,95,2650,2206,1
1659871169148,1623689276481,420,3,108,44,2500,3627,1
1659871172024,1623689276491,420,3,9,4,2450,2862,1
1659871175397,1623689222904,420,3,5,3,2150,3357,1
1659871177904,1623689222852,420,3,31,15,2100,2493,1
1659871181495,1623689276539,420,3,2,1,1900,3576,1
1659871183983,1623689222859,420,4,57,18,2450,2475,1
1659871186557,1623689276615,420,3,3,-60,2500,2559,0
1659871189179,1623689222911,420,4,14,4,2650,2608,1
1659871191101,1623689222632,420,4,607,165,2950,1910,1
1659871193756,1623689276233,420,4,384,115,2800,2642,1
1659871196792,1623689222910,420,2,3,2,2200,3023,1
1659871200240,1623689276433,420,1,-600,1,1900,3434,1
1659871202828,1623689227336,420,3,59,27,2100,2567,1
1659871208058,1623689276355,420,3,5,2,1950,5216,1
1659871215457,1623689276313,420,3,5,3,1500,7385,1
1659871235821,1623689276198,420,3,240,103,2450,20348,1
1659871237740,1623689222839,420,3,82,31,2650,1905,1
1659871239744,1623689276551,420,4,86,24,2800,1988,1
1659871242385,1623689276594,420,2,4,2,1800,2625,1
1659871245157,1623689276598,420,4,13,5,2450,2757,1
1659871247448,1623689222917,420,3,4,-60,2500,2275,0
1659871263099,1623689276609,420,2,1,-600,2100,15630,2
1659871265823,1623689222597,420,1,-600,-600,1500,2712,2
1659871268759,1623689276422,420,2,1,-600,2050,2923,2
1659871271351,1623689276433,420,2,1,-600,1900,2579,2
1659871273272,1623689222916,420,3,3,-600,2500,1907,0
1659871275928,1623689222597,420,2,1,-600,1500,2642,2
1659871306475,1599743800382,420,1,-600,1,1900,28731,1
1659871309111,1599743800391,420,3,11,4,2500,2618,1
1659871311784,1599601956224,420,3,13,10,1300,2659,1
1659871314639,1599601956063,420,3,46,34,1450,2840,1
1659871316995,1599601956381,420,3,24,15,1700,2337,1
1659871325979,1599743800241,420,3,5,2,1900,8971,1
1659871328735,1599601956039,420,4,645,190,2800,2739,1
1659871331474,1599601956459,420,2,-600,-60,0,2723,0
1659871333779,1599601956082,420,4,54,26,1750,2292,1
1659871340693,1599601956162,420,3,343,135,2500,6899,1
1659871344298,1599601956396,420,3,6,3,2300,3591,1
1659871349796,1599743800338,420,4,9,3,2300,5484,1
1659871352835,1599743799987,420,2,4,2,2000,3025,1
1659871357697,1599743800372,420,4,48,14,2650,4848,1
1659871362110,1599743800342,420,1,-600,15,2150,4395,1
1659871364246,1599601956387,420,4,94,28,2650,2122,1
1659871370442,1599743800135,420,4,5,1,2050,6182,1
1659871372930,1599601956431,420,3,38,14,2500,2475,1
1659871376241,1599743799985,420,1,-600,12,1350,3298,1
1659871379491,1599601956380,420,4,76,23,2650,3238,1
1659871390512,1599601956391,420,3,65,26,2500,11007,1
1659871393286,1599743800397,420,3,5,-60,2500,2760,0
1659871396344,1599601956386,420,4,90,27,2650,3044,1
1659871401220,1599743800292,420,3,15,12,1300,4859,1
1659871408552,1599601956087,420,3,13,10,1400,7320,1
1659871411074,1599743800190,420,3,6,3,2300,2507,1
1659871413864,1599743800334,420,1,-600,3,1500,2775,1
1659871416919,1599743800243,420,3,5,2,2450,3039,1
1659871419006,1599743800369,420,3,30,12,2350,2074,1
1659871421295,1599743800340,420,2,11,10,1350,2275,1
1659871425101,1599601956454,420,1,-600,5,2300,3792,1
1659871428358,1599601956315,420,3,45,19,2300,3244,1
1659871434174,1599743800116,420,3,4,3,1700,5803,1
1659871436812,1599743800357,420,3,41,16,2500,2625,1
1659871440738,1599743800304,420,3,89,34,2500,3911,1
1659871444007,1599601956460,420,2,-600,-60,0,3256,0
1659871447185,1599743800168,420,4,5,3,1900,3164,1
1659871461538,1599743800350,420,3,33,15,2350,14342,1
1659871464793,1599743800283,420,4,151,41,2800,3242,1
1659871468035,1599743800108,420,2,90,72,2150,3223,1
1659871477283,1599601956441,420,3,10,5,1950,9224,1
1659871480277,1599743800343,420,3,37,16,2300,2979,1
1659871484798,1599601956214,420,3,3,2,2100,4508,1
1659871510012,1599743799974,420,3,24,21,1300,25200,1
1659871517627,1599601956045,420,3,140,61,2350,2236,1
1659871520313,1599743800233,420,3,4,1,1300,2663,1
1659871522722,1599601956446,420,4,28,8,2650,2396,1
1659871526911,1599743800244,420,4,256,73,2800,4160,1
1659871531203,1599743800033,420,3,39,20,2150,4278,1
1659871536232,1599743800398,420,2,-600,-60,0,5016,0
1659871540273,1599743800272,420,4,6,2,1650,4025,1
