_id,meditation_start,meditation_end,meditation_duration,mindfulness_rating,concentration_rating,comment
1974,2022-09-06 10:05:42.684000+00:00,2022-09-06 11:05:56.633000+00:00,3611.0,1.5,1.5,
1975,2022-09-06 11:08:54.626000+00:00,2022-09-06 12:09:10.064000+00:00,3612.0,1.5,1.0,
1976,2022-09-06 13:04:55.893000+00:00,2022-09-06 14:10:12.159000+00:00,3612.0,1.0,1.5,
1977,2022-09-06 14:31:43.535000+00:00,2022-09-06 15:21:47.647000+00:00,3001.0,1.0,1.0,
1978,2022-09-06 15:30:14.301000+00:00,2022-09-06 16:00:28.153000+00:00,1811.0,1.0,1.0,
1979,2022-09-06 16:35:35.500000+00:00,2022-09-06 17:00:48.651000+00:00,1511.0,1.5,1.5,
1980,2022-09-06 17:06:10.729000+00:00,2022-09-06 17:36:15.156000+00:00,1802.0,1.0,1.5,
1981,2022-09-06 17:39:05.156000+00:00,2022-09-06 18:39:13.804000+00:00,3605.0,1.5,2.0,
1982,2022-09-06 18:41:30.676000+00:00,2022-09-06 19:04:24.864000+00:00,1372.0,2.0,2.5,
1983,2022-09-06 19:48:48.070000+00:00,2022-09-06 20:49:00.806000+00:00,3610.0,2.0,2.5,
1984,2022-09-07 07:36:13.820000+00:00,2022-09-07 08:38:02.612000+00:00,3604.0,1.5,1.5,
1985,2022-09-07 08:46:10.155000+00:00,2022-09-07 09:01:19.884000+00:00,908.0,1.0,1.0,
1986,2022-09-07 09:04:35.665000+00:00,2022-09-07 10:05:34.497000+00:00,3654.0,1.0,1.0,
1987,2022-09-07 10:09:05.042000+00:00,2022-09-07 11:09:12.731000+00:00,3604.0,1.0,1.5,
1988,2022-09-07 12:31:37.375000+00:00,2022-09-07 12:49:41.043000+00:00,1082.0,1.5,1.5,
1989,2022-09-07 13:06:21.846000+00:00,2022-09-07 13:36:39.707000+00:00,1815.0,1.5,1.5,
1990,2022-09-07 14:03:12.004000+00:00,2022-09-07 15:03:26.271000+00:00,3611.0,1.0,1.5,
1991,2022-09-07 15:06:31.485000+00:00,2022-09-07 15:31:39.624000+00:00,1504.0,1.5,1.5,
1992,2022-09-07 15:45:38.539000+00:00,2022-09-07 16:39:02.616000+00:00,3201.0,1.0,1.0,
1993,2022-09-07 16:56:59.856000+00:00,2022-09-07 17:57:17.327000+00:00,3614.0,1.5,1.5,
1994,2022-09-07 17:59:44.678000+00:00,2022-09-07 19:00:09.580000+00:00,3622.0,1.5,1.5,
1995,2022-09-07 19:50:05.082000+00:00,2022-09-07 20:45:33.888000+00:00,3326.0,1.0,1.0,
1996,2022-09-07 21:58:55.698000+00:00,2022-09-07 22:29:23.686000+00:00,1082.0,1.0,0.5,
1997,2022-09-08 07:32:52.650000+00:00,2022-09-08 09:03:07.751000+00:00,5411.0,1.5,1.5,
1998,2022-09-08 09:28:02.259000+00:00,2022-09-08 10:31:51.893000+00:00,3826.0,1.5,1.0,
1999,2022-09-08 10:36:31.600000+00:00,2022-09-08 11:38:12.855000+00:00,3698.0,2.0,1.5,
2000,2022-09-08 11:40:08.883000+00:00,2022-09-08 12:05:11.944000+00:00,1501.0,1.5,1.5,
2001,2022-09-08 12:54:19.097000+00:00,2022-09-08 13:57:05.747000+00:00,3619.0,1.5,1.5,
2002,2022-09-08 14:41:51.401000+00:00,2022-09-08 15:53:31.614000+00:00,4297.0,1.5,1.5,
2003,2022-09-08 16:26:49.342000+00:00,2022-09-08 17:27:09.177000+00:00,3617.0,1.5,2.0,
2004,2022-09-08 17:29:53.127000+00:00,2022-09-08 18:30:05.380000+00:00,3609.0,2.0,1.5,
2005,2022-09-08 18:32:33.317000+00:00,2022-09-08 19:02:45.961000+00:00,1810.0,1.5,1.5,
2006,2022-09-08 19:44:17.307000+00:00,2022-09-08 20:44:47.896000+00:00,3627.0,2.5,2.0,
2007,2022-09-08 20:46:23.727000+00:00,2022-09-08 21:16:37.079000+00:00,1811.0,1.5,1.5,
2008,2022-09-09 07:01:54.745000+00:00,2022-09-09 07:57:07.362000+00:00,3167.0,1.5,1.0,
2009,2022-09-09 08:00:25.664000+00:00,2022-09-09 09:00:36.104000+00:00,3607.0,1.0,1.0,
2010,2022-09-09 09:48:25.594000+00:00,2022-09-09 10:56:03.181000+00:00,4054.0,1.0,1.0,
2011,2022-09-09 11:00:32.886000+00:00,2022-09-09 12:00:46.144000+00:00,3610.0,1.0,1.0,
2012,2022-09-09 12:55:16.023000+00:00,2022-09-09 14:06:51.127000+00:00,4292.0,1.0,1.0,
2013,2022-09-09 14:11:04.504000+00:00,2022-09-09 14:21:16.253000+00:00,610.0,1.0,1.0,
2014,2022-09-09 15:19:37.905000+00:00,2022-09-09 15:59:41.453000+00:00,2401.0,1.0,1.0,
2015,2022-09-09 16:18:48.241000+00:00,2022-09-09 17:19:00.557000+00:00,3609.0,1.5,1.0,
2016,2022-09-09 17:21:56.476000+00:00,2022-09-09 18:22:03.103000+00:00,3603.0,1.0,1.0,
2017,2022-09-09 18:26:26.644000+00:00,2022-09-09 19:26:43.106000+00:00,3613.0,1.5,1.5,
2018,2022-09-09 20:25:52.474000+00:00,2022-09-09 21:25:56.887000+00:00,3601.0,1.0,1.0,
2019,2022-09-10 07:33:33.161000+00:00,2022-09-10 09:03:50.997000+00:00,5414.0,1.5,1.5,
2020,2022-09-10 09:09:16.623000+00:00,2022-09-10 10:09:34.049000+00:00,3614.0,1.5,1.5,
2021,2022-09-10 10:10:53.973000+00:00,2022-09-10 11:11:08.580000+00:00,3611.0,1.5,1.5,
2022,2022-09-10 11:15:06.458000+00:00,2022-09-10 12:00:09.378000+00:00,2700.0,1.0,1.0,
2023,2022-09-10 13:09:11.502000+00:00,2022-09-10 13:49:16.723000+00:00,2402.0,1.0,1.0,
2024,2022-09-10 13:54:06.492000+00:00,2022-09-10 14:54:20.640000+00:00,3611.0,1.5,1.5,
2025,2022-09-10 14:58:32.585000+00:00,2022-09-10 15:58:32.585000+00:00,3600.0,1.5,1.0,
2026,2022-09-10 16:57:49.959000+00:00,2022-09-10 17:58:04.172000+00:00,3611.0,1.5,1.5,
2027,2022-09-10 18:05:26.475000+00:00,2022-09-10 19:05:44.708000+00:00,3615.0,1.5,1.0,
2028,2022-09-10 19:09:22.370000+00:00,2022-09-10 20:09:53.364000+00:00,3628.0,1.5,1.5,
2029,2022-09-10 20:12:28.768000+00:00,2022-09-10 20:30:32.170000+00:00,1081.0,1.5,1.0,
2030,2022-09-11 08:21:54.852000+00:00,2022-09-11 09:01:58.667000+00:00,2401.0,1.5,1.0,
2031,2022-09-11 09:06:10.415000+00:00,2022-09-11 10:06:26.806000+00:00,3613.0,1.5,1.5,
2032,2022-09-11 10:10:15.045000+00:00,2022-09-11 11:10:26.343000+00:00,3608.0,1.5,1.0,
2033,2022-09-11 11:14:09.133000+00:00,2022-09-11 12:14:27.993000+00:00,3616.0,1.5,1.5,
2034,2022-09-11 13:04:37.707000+00:00,2022-09-11 14:34:50.592000+00:00,5409.0,1.5,1.5,
2035,2022-09-11 14:38:22.371000+00:00,2022-09-11 15:38:49.899000+00:00,3624.0,1.5,1.5,
2036,2022-09-11 16:04:01.535000+00:00,2022-09-11 17:04:06.890000+00:00,3602.0,1.5,1.0,
2037,2022-09-11 17:08:40.569000+00:00,2022-09-11 18:08:55.352000+00:00,3611.0,1.0,1.0,
2038,2022-09-11 18:19:29.278000+00:00,2022-09-11 19:19:43.569000+00:00,3611.0,2.0,1.5,
2039,2022-09-11 19:22:39.239000+00:00,2022-09-11 20:22:50.338000+00:00,3608.0,1.5,1.5,
2040,2022-09-12 08:01:52.515000+00:00,2022-09-12 09:05:18.241000+00:00,3615.0,1.5,1.0,
2041,2022-09-12 11:02:07.037000+00:00,2022-09-12 12:06:22.361000+00:00,3852.0,1.5,1.5,
2042,2022-09-12 12:06:58.174000+00:00,2022-09-12 13:11:18.027000+00:00,3608.0,1.0,1.0,
2043,2022-09-12 13:12:29.607000+00:00,2022-09-12 14:14:44.700000+00:00,3603.0,1.0,1.5,
2044,2022-09-12 14:19:51.491000+00:00,2022-09-12 14:59:54.923000+00:00,2401.0,1.5,1.5,
2045,2022-09-12 15:00:20.195000+00:00,2022-09-12 16:00:42.222000+00:00,3618.0,0.5,1.5,
2046,2022-09-12 16:10:07.719000+00:00,2022-09-12 16:41:05.401000+00:00,1808.0,1.0,1.0,
2047,2022-09-12 16:41:30.396000+00:00,2022-09-12 17:01:51.538000+00:00,1209.0,1.0,1.0,
2048,2022-09-12 17:18:55.173000+00:00,2022-09-12 18:50:33.415000+00:00,5413.0,1.5,2.0,
2049,2022-09-12 19:00:39.236000+00:00,2022-09-12 20:30:57.102000+00:00,5414.0,2.5,2.5,
2050,2022-09-12 20:34:07.919000+00:00,2022-09-12 21:04:18.665000+00:00,1808.0,1.5,2.0,
2051,2022-09-13 06:47:11.235000+00:00,2022-09-13 07:37:18.534000+00:00,3002.0,2.0,0.5,
2052,2022-09-13 07:41:50.784000+00:00,2022-09-13 08:42:17.109000+00:00,3623.0,1.0,0.5,
2053,2022-09-13 09:05:43.790000+00:00,2022-09-13 10:36:03.075000+00:00,5412.0,1.5,0.5,
2054,2022-09-13 10:41:56.347000+00:00,2022-09-13 12:02:20.119000+00:00,4820.0,2.0,1.0,
2055,2022-09-13 13:38:09.772000+00:00,2022-09-13 14:24:53.715000+00:00,2525.0,1.0,1.0,
2056,2022-09-13 14:29:30.346000+00:00,2022-09-13 15:04:57.444000+00:00,2125.0,0.5,0.5,
2057,2022-09-13 15:39:16.999000+00:00,2022-09-13 15:59:28.561000+00:00,1209.0,1.5,1.5,
2058,2022-09-13 16:04:21.119000+00:00,2022-09-13 17:04:33.382000+00:00,3609.0,1.5,1.0,
2059,2022-09-13 17:07:47.727000+00:00,2022-09-13 18:07:51.098000+00:00,3600.0,0.5,0.5,
2060,2022-09-13 18:36:42.092000+00:00,2022-09-13 19:36:57.972000+00:00,3612.0,1.0,1.0,
2061,2022-09-13 20:25:50.954000+00:00,2022-09-13 21:26:08.873000+00:00,3615.0,0.5,0.5,
2062,2022-09-14 07:02:29.514000+00:00,2022-09-14 08:06:59.093000+00:00,3866.0,1.5,1.5,
2063,2022-09-14 08:12:16.888000+00:00,2022-09-14 08:37:54.689000+00:00,1535.0,1.0,1.0,
2064,2022-09-14 09:40:44.264000+00:00,2022-09-14 09:52:32.218000+00:00,660.0,1.0,1.0,
2065,2022-09-14 09:57:47.904000+00:00,2022-09-14 10:49:33.805000+00:00,3103.0,1.5,1.5,
2066,2022-09-14 10:53:45.020000+00:00,2022-09-14 11:54:05.688000+00:00,3617.0,1.5,1.5,
2067,2022-09-14 12:38:46.845000+00:00,2022-09-14 13:40:24.725000+00:00,3694.0,1.5,1.5,
2068,2022-09-14 13:40:55.010000+00:00,2022-09-14 15:11:17.239000+00:00,5418.0,1.5,2.0,
2069,2022-09-14 16:19:41.894000+00:00,2022-09-14 17:19:54.696000+00:00,3609.0,1.5,1.5,
2070,2022-09-14 17:22:22.740000+00:00,2022-09-14 18:22:37.541000+00:00,3611.0,1.5,1.0,
2071,2022-09-14 18:25:43.803000+00:00,2022-09-14 19:25:55.005000+00:00,3608.0,2.0,1.0,
2072,2022-09-14 19:30:12.978000+00:00,2022-09-14 20:30:24.729000+00:00,3609.0,1.0,1.0,
2073,2022-09-15 06:20:04.142000+00:00,2022-09-15 06:40:45.300000+00:00,1239.0,1.5,1.5,
2074,2022-09-15 09:43:49.398000+00:00,2022-09-15 10:44:01.389000+00:00,3609.0,1.5,2.0,
2075,2022-09-16 12:47:53.594000+00:00,2022-09-16 13:48:07.752000+00:00,3611.0,2.0,1.5,
2076,2022-09-16 23:09:31.458000+00:00,2022-09-16 23:29:39.041000+00:00,1206.0,1.0,1.0,
2077,2022-09-20 09:21:28.231000+00:00,2022-09-20 10:08:51.021000+00:00,2744.0,1.5,1.5,
2078,2022-09-21 09:37:08.498000+00:00,2022-09-21 10:27:12.361000+00:00,3001.0,1.5,1.0,
2079,2022-09-22 09:31:09.787000+00:00,2022-09-22 09:56:12.745000+00:00,1501.0,1.0,1.0,
2080,2022-09-23 16:55:26.462000+00:00,2022-09-23 17:09:11.393000+00:00,823.0,1.0,1.0,
2081,2022-09-25 10:22:15.134000+00:00,2022-09-25 11:22:32.722000+00:00,3615.0,1.5,1.0,
2082,2022-09-25 12:10:59.480000+00:00,2022-09-25 13:11:19.812000+00:00,3617.0,1.0,1.0,
2083,2022-09-26 09:16:28.472000+00:00,2022-09-26 09:41:39.848000+00:00,1509.0,1.5,1.0,
2084,2022-09-26 18:06:03.568000+00:00,2022-09-26 19:06:11.832000+00:00,3605.0,1.5,1.5,
2085,2022-09-27 08:21:47.622000+00:00,2022-09-27 08:57:35.594000+00:00,2146.0,1.5,1.5,
2086,2022-09-27 14:48:50.217000+00:00,2022-09-27 15:14:45.398000+00:00,1551.0,1.5,1.0,
2087,2022-09-28 18:28:05.886000+00:00,2022-09-28 18:38:30.826000+00:00,623.0,1.0,1.5,
2088,2022-09-29 11:40:42.077000+00:00,2022-09-29 12:01:03.706000+00:00,1220.0,1.5,1.0,
2089,2022-09-30 11:26:35.263000+00:00,2022-09-30 11:31:02.025000+00:00,265.0,1.0,0.5,
2090,2022-10-03 15:59:15.147000+00:00,2022-10-03 16:23:32.241000+00:00,1455.0,1.5,1.0,
2091,2022-10-03 16:31:04.766000+00:00,2022-10-03 16:53:45.137000+00:00,1357.0,1.0,1.5,
2092,2022-10-04 21:36:44.152000+00:00,2022-10-04 21:50:02.529000+00:00,791.0,1.0,1.0,
2093,2022-10-25 06:58:54.418000+00:00,2022-10-25 07:28:54.418000+00:00,1800.0,0.5,0.5,
2094,2022-10-25 22:07:32.520000+00:00,2022-10-25 22:27:32.520000+00:00,1200.0,1.0,1.0,
2095,2022-10-26 10:00:59.862000+00:00,2022-10-26 10:15:59.862000+00:00,900.0,1.5,0.5,
2096,2022-10-22 07:54:18.251000+00:00,2022-10-22 08:11:18.251000+00:00,1020.0,1.0,0.5,
2097,2022-10-23 10:15:13.352000+00:00,2022-10-23 11:15:13.352000+00:00,3600.0,1.0,0.5,
2098,2022-10-24 08:49:27.044000+00:00,2022-10-24 09:19:27.044000+00:00,1800.0,1.5,1.0,
2099,2022-10-24 22:05:02.150000+00:00,2022-10-24 22:35:02.150000+00:00,1800.0,1.5,1.0,
2100,2022-10-26 21:58:10.109000+00:00,2022-10-26 22:19:18.563000+00:00,1267.0,1.0,1.0,
2101,2022-10-27 18:44:36.533000+00:00,2022-10-27 19:17:15.965000+00:00,1957.0,1.5,1.0,
2102,2022-10-27 18:44:36.533000+00:00,2022-10-27 19:17:15.965000+00:00,1957.0,1.5,1.0,
2103,2022-10-27 21:22:43.485000+00:00,2022-10-27 21:52:46.563000+00:00,1801.0,1.0,1.0,
2104,2022-10-28 13:28:46.189000+00:00,2022-10-28 13:39:17.930000+00:00,315.0,1.0,1.0,
2105,2022-10-28 13:40:27.981000+00:00,2022-10-28 14:05:33.355000+00:00,1504.0,1.0,1.0,
2106,2022-10-28 15:51:35.474000+00:00,2022-10-28 16:11:39.097000+00:00,1202.0,1.0,0.5,
2107,2022-10-30 11:04:20.909000+00:00,2022-10-30 12:04:34.477000+00:00,3610.0,1.5,0.5,
2108,2022-10-30 13:06:01.343000+00:00,2022-10-30 14:06:11.025000+00:00,3607.0,1.0,1.0,
2109,2022-10-31 07:56:44.601000+00:00,2022-10-31 08:16:48.062000+00:00,1202.0,1.0,1.0,
2110,2022-11-01 01:12:03.801000+00:00,2022-11-01 01:42:03.801000+00:00,1800.0,0.5,0.5,
2111,2022-11-01 08:43:29.653000+00:00,2022-11-01 08:58:33.231000+00:00,901.0,1.0,0.5,
2112,2022-11-01 21:47:08.147000+00:00,2022-11-01 22:17:11.159000+00:00,1801.0,1.5,1.0,
2113,2022-11-01 23:22:03.086000+00:00,2022-11-01 23:37:08.695000+00:00,904.0,0.5,0.5,
2114,2022-11-02 09:29:30.106000+00:00,2022-11-02 09:59:38.017000+00:00,1806.0,0.5,0.5,
2115,2022-11-02 23:28:55.301000+00:00,2022-11-02 23:58:59.522000+00:00,1802.0,0.5,0.5,
2116,2022-11-03 07:25:25.212000+00:00,2022-11-03 07:55:32.269000+00:00,1805.0,1.0,0.5,
2117,2022-11-03 22:56:19.693000+00:00,2022-11-03 23:21:22.433000+00:00,1501.0,0.5,0.5,
2118,2022-11-04 16:50:53.528000+00:00,2022-11-04 17:00:58.383000+00:00,603.0,1.0,0.5,
2119,2022-11-06 00:56:35.909000+00:00,2022-11-06 01:06:43.556000+00:00,606.0,1.5,1.0,
2120,2022-11-06 11:49:29.535000+00:00,2022-11-06 12:49:40.941000+00:00,3609.0,1.5,1.5,
2121,2022-11-06 12:57:29.898000+00:00,2022-11-06 13:57:40.548000+00:00,3608.0,1.0,1.0,
2122,2022-11-07 09:24:37.036000+00:00,2022-11-07 09:55:41.006000+00:00,1862.0,1.5,1.0,
2123,2022-11-07 23:34:17.002000+00:00,2022-11-08 00:04:23.474000+00:00,1804.0,1.5,1.0,
2124,2022-11-08 09:18:50.920000+00:00,2022-11-08 09:38:54.126000+00:00,1201.0,1.5,1.5,
2125,2022-11-08 23:56:01.774000+00:00,2022-11-09 00:18:30.175000+00:00,1346.0,1.0,1.0,
2126,2022-11-09 23:23:32.327000+00:00,2022-11-09 23:58:37.141000+00:00,2102.0,1.5,1.5,
2127,2022-11-10 20:44:48.287000+00:00,2022-11-10 21:44:54.859000+00:00,3604.0,1.5,1.5,
2128,2022-11-11 21:44:53.104000+00:00,2022-11-11 22:45:09.077000+00:00,3613.0,1.0,1.5,
2129,2022-11-12 22:44:37.492000+00:00,2022-11-12 23:44:55.023000+00:00,3615.0,1.0,1.0,
2130,2022-11-13 11:07:19.577000+00:00,2022-11-13 12:07:29.394000+00:00,3607.0,1.0,0.5,
2131,2022-11-13 13:01:28.600000+00:00,2022-11-13 13:46:37.471000+00:00,2706.0,1.5,1.5,
2132,2022-11-14 22:41:35.938000+00:00,2022-11-14 23:14:02.669000+00:00,1918.0,1.5,1.5,
2133,2022-11-15 22:53:35.708000+00:00,2022-11-15 23:30:32.005000+00:00,2198.0,2.0,1.5,
2134,2022-11-17 20:02:12.738000+00:00,2022-11-17 20:27:15.199000+00:00,1501.0,1.0,1.5,
2135,2022-11-19 23:11:50.373000+00:00,2022-11-19 23:36:56.839000+00:00,1504.0,1.5,2.0,
2136,2022-11-20 12:01:01.708000+00:00,2022-11-20 12:19:49.887000+00:00,1127.0,1.5,1.5,
2137,2022-11-20 12:23:26.355000+00:00,2022-11-20 13:01:45.156000+00:00,2294.0,1.5,1.5,
2138,2022-11-21 08:46:57.574000+00:00,2022-11-21 09:17:12.607000+00:00,1813.0,1.0,1.0,
2139,2022-11-27 11:31:26.348000+00:00,2022-11-27 12:31:40.032000+00:00,3611.0,1.5,1.5,
2140,2022-11-27 11:31:26.348000+00:00,2022-11-27 12:31:40.032000+00:00,3611.0,1.5,1.5,
2141,2022-11-27 14:09:27.175000+00:00,2022-11-27 15:09:42.763000+00:00,3613.0,1.0,1.5,
2142,2022-11-28 06:21:34.366000+00:00,2022-11-28 06:43:36.609000+00:00,1321.0,0.5,0.5,
2143,2022-12-11 11:49:03.730000+00:00,2022-12-11 12:49:16.624000+00:00,3610.0,1.0,1.5,
2144,2022-12-14 23:05:08.444000+00:00,2022-12-14 23:33:06.270000+00:00,1675.0,1.5,1.0,
2145,2022-12-18 11:37:04.517000+00:00,2022-12-18 12:37:23.631000+00:00,3616.0,1.0,1.0,
2146,2022-12-18 14:18:41.695000+00:00,2022-12-18 15:04:08.125000+00:00,2724.0,1.5,1.0,
2147,2022-12-27 01:47:30.972000+00:00,2022-12-27 01:57:42.882000+00:00,610.0,1.0,1.0,
2148,2022-12-29 13:34:02.643000+00:00,2022-12-29 13:42:35.198000+00:00,511.0,1.0,0.5,
2149,2023-01-02 18:16:02.973000+00:00,2023-01-02 18:21:30.581000+00:00,275.0,1.0,1.0,
2150,2023-01-04 13:11:14.612000+00:00,2023-01-04 13:24:22.228000+00:00,786.0,1.0,1.0,
2151,2023-01-06 20:37:37.133000+00:00,2023-01-06 20:52:59.323000+00:00,918.0,1.0,1.0,
2152,2023-01-07 07:31:18.720000+00:00,2023-01-07 07:52:10.016000+00:00,1250.0,1.5,1.0,
2154,2023-01-07 22:36:16.029000+00:00,2023-01-07 22:48:48.173000+00:00,751.0,1.0,1.0,
2155,2023-01-08 11:40:52.500000+00:00,2023-01-08 12:10:52.500000+00:00,1800.0,0.5,0.5,
2156,2023-01-08 14:16:59.037000+00:00,2023-01-08 14:57:05.766000+00:00,2405.0,1.5,1.0,
2157,2023-01-08 15:00:20.911000+00:00,2023-01-08 15:10:20.911000+00:00,600.0,1.0,1.0,
2158,2023-01-09 21:42:23.159000+00:00,2023-01-09 21:57:27.874000+00:00,901.0,1.5,1.5,
2159,2023-01-15 09:25:13.776000+00:00,2023-01-15 09:45:13.776000+00:00,1200.0,1.0,1.5,
2160,2023-01-17 18:49:45.889000+00:00,2023-01-17 18:58:05.944000+00:00,499.0,1.0,1.5,
2161,2023-01-17 22:33:06.750000+00:00,2023-01-17 22:55:11.207000+00:00,1323.0,1.5,1.0,
2162,2023-01-20 02:59:05.463000+00:00,2023-01-20 03:09:20.325000+00:00,613.0,1.5,2.0,
2163,2023-01-20 02:59:05.463000+00:00,2023-01-20 03:09:20.325000+00:00,613.0,1.5,2.0,
2164,2023-01-22 11:39:27.385000+00:00,2023-01-22 12:39:39.606000+00:00,3441.0,1.5,1.0,
2165,2023-01-22 14:09:10.674000+00:00,2023-01-22 14:39:19.264000+00:00,1807.0,1.5,1.0,
2166,2023-01-23 04:32:13.687000+00:00,2023-01-23 04:48:27.412000+00:00,972.0,1.0,1.0,
2167,2023-01-24 23:24:09.485000+00:00,2023-01-24 23:34:09.485000+00:00,600.0,0.5,0.5,
2168,2023-01-25 03:19:41.525000+00:00,2023-01-25 03:45:10.223000+00:00,1527.0,1.5,1.5,
2169,2023-01-27 19:37:26.843000+00:00,2023-01-27 19:58:39.644000+00:00,1256.0,1.0,1.0,
2170,2023-01-27 20:05:40.775000+00:00,2023-01-27 20:21:39.168000+00:00,957.0,1.0,0.5,
2171,2023-01-28 10:45:13.622000+00:00,2023-01-28 11:02:10.662000+00:00,1014.0,1.0,1.0,
2172,2023-01-28 11:11:00.949000+00:00,2023-01-28 11:22:44.368000+00:00,702.0,0.5,0.5,
2173,2023-01-29 14:15:14.794000+00:00,2023-01-29 15:15:32.184000+00:00,3615.0,1.0,1.0,
2174,2023-02-02 00:52:49.153000+00:00,2023-02-02 01:03:11.163000+00:00,620.0,1.0,1.0,
2175,2023-02-02 10:54:16.486000+00:00,2023-02-02 11:12:32.963000+00:00,1057.0,1.0,0.5,
2176,2023-02-03 14:22:25.036000+00:00,2023-02-03 14:43:06.172000+00:00,1239.0,1.5,1.5,
2177,2023-02-05 14:31:34.181000+00:00,2023-02-05 15:31:51.300000+00:00,3614.0,2.0,1.0,
2178,2023-02-06 03:25:11.782000+00:00,2023-02-06 03:37:56.914000+00:00,763.0,1.0,1.0,
2179,2023-02-06 22:01:28.806000+00:00,2023-02-06 22:18:42.184000+00:00,1031.0,1.0,1.5,
2180,2023-02-07 06:22:21.840000+00:00,2023-02-07 06:46:56.040000+00:00,1388.0,1.0,1.0,
2181,2023-02-07 06:00:31.444000+00:00,2023-02-07 06:15:31.444000+00:00,900.0,1.0,1.0,
2182,2023-02-07 23:38:12.647000+00:00,2023-02-07 23:58:17.639000+00:00,1203.0,1.0,1.0,
2183,2023-02-08 10:03:02.596000+00:00,2023-02-08 10:13:06.257000+00:00,602.0,1.0,1.5,
2184,2023-02-10 00:29:53.921000+00:00,2023-02-10 00:46:07.439000+00:00,971.0,1.0,1.0,
2185,2023-02-10 21:34:24.489000+00:00,2023-02-10 21:49:45.456000+00:00,919.0,1.5,1.0,
2186,2023-02-14 09:29:59.296000+00:00,2023-02-14 09:50:27.404000+00:00,1226.0,1.5,1.0,
2187,2023-02-15 10:17:44.363000+00:00,2023-02-15 10:36:09.840000+00:00,1100.0,1.0,1.0,
2188,2023-02-16 23:59:51.455000+00:00,2023-02-17 00:13:43.858000+00:00,790.0,1.0,1.0,
2189,2023-02-17 21:35:47.231000+00:00,2023-02-17 21:49:52.985000+00:00,844.0,1.5,1.0,
2190,2023-02-19 11:16:59.063000+00:00,2023-02-19 12:17:24.348000+00:00,3623.0,1.5,1.5,
2191,2023-02-21 14:27:39.733000+00:00,2023-02-21 15:28:04.658000+00:00,3622.0,1.5,1.5,
2192,2023-02-21 21:36:47.455000+00:00,2023-02-21 22:37:18.669000+00:00,3626.0,1.5,1.5,
2193,2023-02-22 13:22:29.793000+00:00,2023-02-22 14:22:47.662000+00:00,3615.0,1.5,1.0,
2194,2023-02-24 14:48:07.224000+00:00,2023-02-24 15:18:22.847000+00:00,1813.0,1.5,1.0,
2195,2023-02-24 21:38:35.471000+00:00,2023-02-24 22:15:40.685000+00:00,2223.0,2.0,1.5,
2196,2023-02-25 19:10:35.245000+00:00,2023-02-25 19:40:56.747000+00:00,1819.0,1.0,1.0,
2197,2023-02-25 20:39:13.598000+00:00,2023-02-25 21:39:36.133000+00:00,3620.0,1.5,1.5,
2198,2023-02-26 11:15:56.982000+00:00,2023-02-26 12:16:40.602000+00:00,3641.0,1.5,1.5,
2199,2023-02-27 10:54:07.408000+00:00,2023-02-27 11:54:33.039000+00:00,3623.0,1.0,0.5,
2200,2023-02-28 00:38:11.873000+00:00,2023-02-28 00:52:39.421000+00:00,866.0,1.5,1.0,
2201,2023-03-06 02:10:04.238000+00:00,2023-03-06 02:20:20.492000+00:00,615.0,1.0,0.5,
2202,2023-03-07 00:58:43.212000+00:00,2023-03-07 01:09:01.480000+00:00,617.0,1.0,1.0,
2203,2023-03-07 17:21:23.354000+00:00,2023-03-07 17:38:50.553000+00:00,1046.0,1.5,1.0,
2204,2023-03-12 02:25:11.282000+00:00,2023-03-12 02:34:22.363000+00:00,550.0,1.0,0.5,
2205,2023-03-13 04:05:49.742000+00:00,2023-03-13 04:13:10.894000+00:00,440.0,0.5,0.5,
2206,2023-03-21 03:40:16.897000+00:00,2023-03-21 03:53:44.838000+00:00,806.0,1.0,1.5,
2207,2023-03-21 04:30:54.994000+00:00,2023-03-21 04:46:37.190000+00:00,940.0,1.0,1.0,
2208,2023-03-25 02:10:10.620000+00:00,2023-03-25 02:20:19.434000+00:00,607.0,0.5,1.0,
2209,2023-03-26 22:20:56.718000+00:00,2023-03-26 22:34:32.482000+00:00,813.0,1.0,1.0,
2210,2023-03-28 23:38:24.929000+00:00,2023-03-28 23:58:43.317000+00:00,1216.0,1.5,1.5,
2211,2023-03-31 06:45:05.029000+00:00,2023-03-31 07:30:56.711000+00:00,2748.0,1.5,1.0,
2213,2023-04-03 08:28:46.330000+00:00,2023-04-03 09:13:50.306000+00:00,2702.0,1.0,1.0,
2214,2023-04-04 09:19:34.388000+00:00,2023-04-04 10:04:46.378000+00:00,2710.0,1.5,1.5,
2215,2023-04-05 07:05:37.347000+00:00,2023-04-05 07:50:50.855000+00:00,2711.0,1.0,2.0,
2216,2023-04-06 10:19:14.879000+00:00,2023-04-06 11:04:19.692000+00:00,2702.0,0.5,1.0,
2217,2023-04-07 09:18:57.700000+00:00,2023-04-07 10:04:00.879000+00:00,2701.0,1.5,2.0,
2218,2023-04-08 12:14:05.669000+00:00,2023-04-08 12:59:46.811000+00:00,2711.0,0.5,1.5,
2219,2023-04-09 09:25:55.500000+00:00,2023-04-09 10:11:03.483000+00:00,2706.0,0.5,1.0,
2220,2023-04-10 09:20:38.663000+00:00,2023-04-10 10:05:52.295000+00:00,2711.0,1.5,0.5,
